"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PUUCUUS",198910,1.209,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",198911,1.187,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",198912,1.17,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",198913,1.197,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199001,1.23,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199002,1.227,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199003,1.218,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199004,1.233,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199005,1.248,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199006,1.271,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199007,1.272,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199008,1.369,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199009,1.467,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199010,1.554,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199011,1.559,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199012,1.537,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199013,1.349,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199101,1.431,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199102,1.321,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199103,1.264,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199104,1.281,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199105,1.331,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199106,1.338,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199107,1.313,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199108,1.318,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199109,1.324,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199110,1.307,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199111,1.318,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199112,1.309,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199113,1.321,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199201,1.267,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199202,1.248,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199203,1.25,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199204,1.268,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199205,1.317,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199206,1.359,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199207,1.363,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199208,1.348,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199209,1.346,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199210,1.345,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199211,1.351,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199212,1.33,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199213,1.316,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199301,1.313,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199302,1.301,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199303,1.294,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199304,1.304,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199305,1.319,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199306,1.321,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199307,1.305,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199308,1.294,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199309,1.282,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199310,1.323,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199311,1.305,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199312,1.268,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199313,1.302,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199401,1.24,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199402,1.245,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199403,1.243,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199404,1.26,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199405,1.274,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199406,1.3,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199407,1.327,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199408,1.367,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199409,1.364,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199410,1.345,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199411,1.354,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199412,1.337,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199413,1.305,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199501,1.324,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199502,1.316,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199503,1.306,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199504,1.325,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199505,1.383,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199506,1.411,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199507,1.384,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199508,1.352,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199509,1.332,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199510,1.315,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199511,1.292,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199512,1.29,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199513,1.336,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199601,1.317,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199602,1.311,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199603,1.348,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199604,1.431,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199605,1.507,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199606,1.481,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199607,1.453,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199608,1.421,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199609,1.417,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199610,1.408,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199611,1.428,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199612,1.438,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199613,1.413,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199701,1.441,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199702,1.434,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199703,1.415,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199704,1.413,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199705,1.409,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199706,1.411,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199707,1.388,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199708,1.433,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199709,1.458,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199710,1.426,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199711,1.397,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199712,1.363,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199713,1.416,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199801,1.319,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199802,1.271,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199803,1.229,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199804,1.237,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199805,1.275,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199806,1.279,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199807,1.268,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199808,1.244,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199809,1.23,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199810,1.236,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199811,1.225,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199812,1.187,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199813,1.25,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199901,1.171,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199902,1.155,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199903,1.186,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199904,1.367,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199905,1.37,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199906,1.339,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199907,1.378,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199908,1.441,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199909,1.468,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199910,1.464,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199911,1.454,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199912,1.486,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",199913,1.357,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",200001,1.486,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",200002,1.551,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",200003,1.723,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",200004,1.698,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",200005,1.682,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",200006,1.786,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",200007,1.773,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",200008,1.689,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",200009,1.764,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",200010,1.744,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",200011,1.738,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
"PUUCUUS",200012,1.679,3,"Unleaded Premium Gasoline,  U.S. City Average Retail Price","Dollars per Gallon Including Taxes"
